id	language	institutionID	institutionCode	collectionCode	basisOfRecord	materialSampleID	occurrenceID	catalogNumber	recordNumber	recordedBy	eventDate	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	minimumElevationInMeters	maximumElevationInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	scientificName	acceptedNameUsage	nameAccordingTo	kingdom	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	taxonomicStatus
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0026	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0026	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0026		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Rastrojo 100%, altura dosel 10 m., Caracteristicas del territorio: Terreno pedregoso-rocoso meteorizado. Pendiente 30-40%., Presión dentro del fragmento: Tala selectiva, pastoreo, infraestructura humana, Presión en la matriz que rodea el fragmento: Tala selectiva, ganadería, cantera, infraestructura humana.	SA	Colombia	CO	Cesar	La Paz	218	218	"10°23'54.9"""	"73°8'40.5"""	grados minutos segundos	WGS84	10.3985833	-73.1445833	5		Machaerium arboreum		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Machaerium	arboreum	Especie		(Jacq.) Benth.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0027	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0027	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0027		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Rastrojo 100%, altura dosel 10 m., Caracteristicas del territorio: Roca caliza, pendiente >45°., Presión dentro del fragmento: Tala selectiva, pastoreo, infraestructura humana, Presión en la matriz que rodea el fragmento: Tala selectiva, ganadería, cantera, infraestructura humana.	SA	Colombia	CO	Cesar	La Paz	218	218	"10°23'54.9"""	"73°8'40.5"""	grados minutos segundos	WGS84	10.3985833	-73.1445833	5		Pereskia guamacho		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Caryophyllales	Cactaceae	Pereskia	guamacho	Especie		F.A.C. Weber	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0028	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0028	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0028		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura emergente 20 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Cavanillesia platanifolia		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malvales	Malvaceae	Cavanillesia	platanifolia	Especie		(Bonpl.) Kunth	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0029	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0029	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0029		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura emergente 20 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Hura crepitans		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Euphorbiaceae	Hura	crepitans	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0030	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0030	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0030		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura emergente 20 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Bursera simaruba		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Burseraceae	Bursera	simaruba	Especie		(L.) Sarg.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0031	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0031	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0031		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura emergente 20 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Astronium graveolens		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Anacardiaceae	Astronium	graveolens	Especie		Jacq.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0032	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0032	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0032		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%., Cobertura Rastrojo 10%, altura emergente 4 m., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Piptadenia flava		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Piptadenia	flava	Especie		(Spreng. ex DC.) Benth.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0033	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0033	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0033		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%., Cobertura Rastrojo 10%, altura emergente 4 m., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Acacia farnesiana		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Acacia	farnesiana	Especie		(L.) Willd.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0034	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0034	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0034		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%., Cobertura Rastrojo 10%, altura emergente 4 m., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Malpighia glabra		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Malpighiaceae	Malpighia	glabra	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0035	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0035	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0035		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura dosel 12 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Bursera graveolens		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Burseraceae	Bursera	graveolens	Especie		(Kunth) Triana & Planch.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2013_IN020:0036	es	820000142-2	IAvH	FMB	Espécimen preservado	IAvH-AAL896	IAvH:BICUB:CARIBE:PLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2013_IN020:0036	Temp-AAL896	HC6442	Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura dosel 12 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Pogonopus speciosus		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Gentianales	Rubiaceae	Pogonopus	speciosus	Especie		(Jacq.) K. Schum.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0037	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0037	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0037		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura dosel 12 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Maclura tinctoria		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Rosales	Moraceae	Maclura	tinctoria	Especie		(L.) D. Don ex Steud.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0038	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0038	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0038	HC6450(ref)	Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura dosel 12 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Lonchocarpus sanctae-marthae	Muellera broadwayi (Urb.) M. Sousa 	Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Lonchocarpus	sanctae-marthae	Especie		Pittier	Sinónimo
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0039	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0039	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0039		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura dosel 12 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Spondias mombin		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Anacardiaceae	Spondias	mombin	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0040	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0040	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0040		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura dosel 12 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Astronium fraxinifolium		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Anacardiaceae	Astronium	fraxinifolium	Especie		Schott ex Spreng.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0041	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0041	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0041		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%, altura dosel 12 m., Cobertura Rastrojo 10%., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Pradosia colombiana		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Ericales	Sapotaceae	Pradosia	colombiana	Especie		(Standl.) Penn. ex T.J. Ayers & Boufford	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0042	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0042	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0042		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%., Cobertura Rastrojo 10%, altura dosel 2 m., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Casearia corymbosa		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Salicaceae	Casearia	corymbosa	Especie		Kunth	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0043	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0043	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0043		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%., Cobertura Rastrojo 10%, altura dosel 2 m., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Malpighia glabra		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Malpighiaceae	Malpighia	glabra	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0044	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0044	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0044		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%., Cobertura Rastrojo 10%, altura dosel 2 m., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Cnidoscolus urens		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Euphorbiaceae	Cnidoscolus	urens	Especie		(L.) Arthur	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0045	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0045	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0045		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%., Cobertura Rastrojo 10%, altura dosel 2 m., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Stenocereus griseus		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Caryophyllales	Cactaceae	Stenocereus	griseus	Especie		(Haw.) Buxb.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0046	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0046	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0046		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 90%., Cobertura Rastrojo 10%, altura dosel 2 m., Caracteristicas del territorio: Ondulado, zona de lomerío, pendiente 10-60%., Presión dentro del fragmento: Cacería., Presión en la matriz que rodea el fragmento: Cantera.	SA	Colombia	CO	Cesar	Manaure	398	398	"10°23'40"""	"73°5'30.3"""	grados minutos segundos	WGS84	10.3944444	-73.09175	3		Casearia corymbosa		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Salicaceae	Casearia	corymbosa	Especie		Kunth	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0047	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0047	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0047		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 40%, altura emergente 20 m., Cobertura Bosque Secundario 30%., Cobertura Rastrojo 10%., Caracteristicas del territorio: Arcillas sobre roca caliza., Presión dentro del fragmento: Pastoreo., Presión en la matriz que rodea el fragmento: Cultivos agropecuarios.	SA	Colombia	CO	Cesar	La Paz	610	610	"10°22'42.8"""	"73°3'29.2"""	grados minutos segundos	WGS84	10.3785556	-73.0581111	5		Peltogyne purpurea		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Peltogyne	purpurea	Especie		Pittier	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0048	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0048	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0048		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 40%, altura emergente 20 m., Cobertura Bosque Secundario 30%., Cobertura Rastrojo 10%., Caracteristicas del territorio: Arcillas sobre roca caliza., Presión dentro del fragmento: Pastoreo., Presión en la matriz que rodea el fragmento: Cultivos agropecuarios.	SA	Colombia	CO	Cesar	La Paz	610	610	"10°22'42.8"""	"73°3'29.2"""	grados minutos segundos	WGS84	10.3785556	-73.0581111	5		Hura crepitans		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Euphorbiaceae	Hura	crepitans	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0049	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0049	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0049		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 40%, altura emergente 20 m., Cobertura Bosque Secundario 30%., Cobertura Rastrojo 10%., Caracteristicas del territorio: Arcillas sobre roca caliza., Presión dentro del fragmento: Pastoreo., Presión en la matriz que rodea el fragmento: Cultivos agropecuarios.	SA	Colombia	CO	Cesar	La Paz	610	610	"10°22'42.8"""	"73°3'29.2"""	grados minutos segundos	WGS84	10.3785556	-73.0581111	5		Ficus dendrocida		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Rosales	Moraceae	Ficus	dendrocida	Especie		Kunth	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0050	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0050	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:0050		Hermes Cuadros	26/09/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 40%, altura emergente 20 m., Cobertura Bosque Secundario 30%., Cobertura Rastrojo 10%., Caracteristicas del territorio: Arcillas sobre roca caliza., Presión dentro del fragmento: Pastoreo., Presión en la matriz que rodea el fragmento: Cultivos agropecuarios.	SA	Colombia	CO	Cesar	La Paz	610	610	"10°22'42.8"""	"73°3'29.2"""	grados minutos segundos	WGS84	10.3785556	-73.0581111	5		Cavanillesia platanifolia		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malvales	Malvaceae	Cavanillesia	platanifolia	Especie		(Bonpl.) Kunth	Aceptado
