"","Site","region","FIntMeanx","FIntcofv","MSPAdynM","MSPAdynCf","ESAcmeant","ESAccfvt","DisAmeanest","DisAmeanadjR2","DisAcoefvadjR2","DisVmeanest","DisVmeanadjR2","DisVcoefvest","DisVcoefvadjR2","Tmaxp90Feb","Tmaxp90Jul","TmaxRadj","Tmaxsigma","Precp10May","HumeRadj","Humesigma","evi90trend","evi90season","evi90peak","Seasigmaevi","Seasigcvevi","BNBmeanIndx","BNBmeantmpvarx","BNBcoefvIndx","BNBcoefvtmpvarx","CHeiMeanx","CHeiStdx","area","perimetro","DecLat","DecLong","DistMeanx"
"120",80,"Caribe",4.76961829102887,1.01293643950921,-0.674384701727867,3.53260361266371,23,0,1.30077480396433,0.575462512171369,0.575462512171367,-0.456995255554909,0.692806160201932,0.000100385335721033,0.46574968000276,35.3199996948242,34.7299995422363,0.499180885507393,0.653095457229148,156.639999389648,0.641267949267133,3.02582943953127,0.299695672069537,0.730343365317332,3.37659576133722,0.0670689620100256,0.130026680161005,5.98729369044304,1.54795548590747,1.17395270853184,0.879916432073926,8.35169293181464,2.80029437467661,9070889,38948,10.4892,-73.1469,0.24215524360033
"121",8,"Caribe",8.60778104501244,2.17263128029378,-5.81271533937152,-0.0505532665765275,23,0,-5.68008728466406,0.811792799822825,0.438708956438796,-0.0565754488223661,-0.475579396826206,0.000101600970886758,0.536757010459741,34.8300018310547,34.4599990844727,0.441870385911022,0.703296618853434,163.380004882812,0.510850004009461,1.89146317735719,0.161623359651051,0.757237051938382,3.27321897070128,0.0792917796816196,0.150413478113865,0.444111280350222,0.438683509205778,3.72239155565127,0.844033468110709,10.4589476727378,2.50632624539543,19430104,34951,10.5392,-73.0491,0.240898379262252
"122",7,"Caribe",12.8159080666967,3.60013969731995,-0.952021273226077,0.000126316366299895,22.9176470588235,0.0120306329598123,-20.7088168709809,0.537826076003516,0.712865855485139,0.0838280347185917,-0.32626968281792,6.52719757203782e-06,-0.0466374739778517,33.3600006103516,32.8390003204346,0.122742116848016,1.47621063401969,193.915003967285,0.487762627816754,1.84808370913952,0.125261278403715,0.670054113030623,2.97619787609922,0.0762339577443063,0.319048519389606,7.65228417987625,0.591499093387808,3.38181485328072,0.76874858861738,16.3643069533394,2.1845959727747,15602864,43429,10.5056,-73.0086,0.0802395209580838
"123",77,"Caribe",8.58845216521902,1.97742953109983,1.20134618196167,-0.0922646395772777,23,0,-5.22631876583354,0.509596496554706,0.622518386490433,-19.4320218792211,0.563040129369605,-0.00075894849552172,0.573967738880449,35.0099983215332,34.6100006103516,0.489256750981688,0.628512174803028,156.919998168945,0.593157662173176,2.38206468016252,0.149742716566263,0.656693010479294,2.39428689114026,0.071924420789557,0.0804704438698929,0.747034757832686,0.938698316162283,2.02774261734252,0.763746533974952,9.9412456798294,2.68865417105307,14080838,35688,10.5595,-73.117,0.42719862151236
"124",76,"Caribe",8.50500931966449,1.87847460309662,0.0216134276037785,-0.00297726687578459,23,0,-4.21046727544759,0.335412138372123,0.434244576809207,-27.5867159425721,0.590604358874473,0.0016436523397452,0.553647418154622,34.439998626709,34.2000007629395,0.248737742933524,1.00855237753247,159.869995117188,0.612924636415711,2.64582018683481,0.0716516140928898,0.670435402725123,1.91433743161215,0.0803345389540137,0.135734330640746,3.24972266839309,0.862531774573856,4.11516059886321,1.20393440332644,11.8484003212037,3.48877690974325,22660738,28928,10.6058,-73.1699,0.063503829997529
"125",78,"Caribe",6.44228571428571,1.33552605673558,-15.6286003031834,Inf,23,0,-1.220844470206,0.57936371217031,0.576367995281083,-75.8903270396383,0.572702368444629,0.00552272242111385,0.575710286900963,34.9500007629395,34.560001373291,0.492214061347115,0.623904759436815,156.110000610352,0.623831268085473,2.70181636659094,0.205569171769516,0.682109436889049,2.21067645682857,0.0400626950907009,0.171185399339491,1.70651185512543,0.696170389652252,1.4142135623731,NA,8.83892276422764,2.67868675723686,2309824,11589,10.5627,-73.1538,0.950547223348196
"126",75,"Caribe",2.73621013133208,0.759027231789777,-0.106269621689015,-0.0137417864968796,23,0,-5.60831859828315,0.346499022451678,0.58320554682371,-5.50618135086134,0.664456600308931,0.0034879888601028,0.643017109672461,33.3400001525879,33.2000007629395,0.464783728116275,0.576554066246409,178.410003662109,0.612012157445518,2.58480742991418,0.104198007519162,0.76330053062968,2.88228659854431,0.0765889433346213,0.137136523063368,1.16217437055376,0.38320603966713,2.43932396756343,0.693651475981627,6.41892744479495,2.75501976282507,9363892,15696,10.6815,-73.2268,0.0446259587608328
"127",86,"Caribe",6.7182273571948,1.33761899915865,0.255576404791823,1.08796651624152,23,0,-19.9039574321337,0.506953416834386,0.580025566628199,-10.8384321896877,0.584613659754817,-0.00110399050088608,0.509698924100576,31.9699993133545,32.0099983215332,0.188527115683129,1.00738931997679,180.970001220703,0.580892755465329,2.39240951542862,0.123631906962745,0.722228056336226,2.83126891295054,0.0763092451465378,0.123929689963567,2.14740772091824,0.477956967833249,0.757416894390705,0.317731147670308,11.763584463248,3.54888166634823,21761739,46275,10.7462,-73.2234,0.175081573072299
"128",84,"Caribe",8.69380659035866,1.91333314008386,-0.450315887385436,-0.00698454728635756,23,0,1.18709841851267,0.458490732966886,0.76020344611475,1.87496601586225,0.301129903647521,-0.00048989284087166,0.363913967504782,33.8800010681152,33.9000015258789,0.139754275132528,1.31851985542378,156.039993286133,0.56976603164362,2.42792700839356,0.112163910399746,0.777340481201022,3.27321493935175,0.0856969897729917,0.129986261615552,0.639091356845803,0.472998138078872,3.99417930386002,0.872415984365783,12.3703994862483,3.43214130422959,87467201,66060,10.7057,-73.1483,0.190005767135869
"129",111,"Caribe",8.64630431297098,2.08144929639174,-0.157062882477572,-0.00159355645655934,23,0,-3.90636463307281,0.412446681929864,0.340822242771517,-17.6106447415555,0.586180817630302,0.000819441021746879,0.58812918381686,33.3800010681152,33.6800003051758,0.43925829817941,0.618315852059883,149.809997558594,0.565561871523727,2.25177372049295,0.173508052041669,0.763037952808713,3.48514859704834,0.080989948437436,0.123868461634146,0,NA,NA,NA,12.2833585731112,2.9180673095567,5480687,13003,10.7743,-73.0963,0.0241866802929654
"130",108,"Caribe",8.84014285714286,2.09254074095476,-2.95371396673043,-0.0180113201740879,22.7894736842105,0.0179227897508034,3.32918857277017,0.402455124193067,-0.291640501648705,-0.510453223426496,0.432300333321632,7.2804783283776e-05,0.556939808474932,34.310001373291,34.3600006103516,0.506053217317557,0.578725370045917,153.860000610352,0.53863762903739,2.03245935183728,0.402223682141405,0.653071042513282,1.59029578139089,0.0880081454207786,0.0819437277756921,1.57038408114264,0.523320496082306,1.33989571498232,0.51632041485684,10.7400380982001,3.04461444445983,24641751,52059,10.6696,-72.9756,0.775336748245115
"131",113,"Caribe",9.41859838274933,2.06241637508512,-0.000734082488262899,-0.0324650425078907,23,0,-10.2993135981328,0.83138639229615,0.81656888644617,-0.812194398108732,0.545714206140174,3.96777251862753e-05,-0.465247275403297,33.8300018310547,33.8600006103516,0.395964047615461,0.719275841383974,164.099998474121,0.535141401011815,2.00002227894971,0.0917188017871242,0.673239890619033,3.29143083860407,0.0876883424646338,0.26476988934669,1.68759059906006,0.621359407901764,1.73205080756888,NA,13.3168699791729,3.18121034319846,3266813,17702,10.6393,-72.913,0.295324971493729
"132",107,"Caribe",6.57906013426653,1.37067793919405,-0.26887424664741,1.44010844739182,23,0,0.951054812536694,-0.0197537563644556,-0.42987948320713,-43.7316315689821,0.333152591275595,0.0102339354454002,0.324878738136249,33.9700012207031,34.189998626709,0.491908908676871,0.600328281119716,157.520004272461,0.546607923534182,2.13247756547925,0.181874191622507,0.728196352271454,3.12991638676866,0.0858189885242147,0.138106957488869,0,NA,NA,NA,9.64190609670638,3.2834670372058,6150510,31866,10.6915,-72.8999,0.683898433936445
"133",106,"Caribe",12.607004569039,4.51290171790397,-4.85157934595865,-0.240113979335143,23,0,-4.08388249551003,0.450374730479693,0.526275972274858,-12.0735388635806,0.356934500773176,0.00100605547112944,0.333602113989567,33.0800018310547,33.310001373291,0.135333815608701,1.38859662549594,155.94100189209,0.5281064844919,2.10284112701543,0.0891943586883518,0.723251022791749,2.66113539602998,0.08423389533734,0.217526586248653,1.62724310571843,0.518912591040134,2.16526530575766,0.225029143404594,15.3188688156807,2.59058381208271,45409368,53827,10.6612,-72.8605,0.0779311621782871
"134",115,"Caribe",5.88134475939354,1.25336884679294,0,NA,22.8571428571429,0.0158872227325561,-15.0792262703961,0.878687750373244,0.859286032022402,-43.9975785150091,0.567907306319975,0.00118921997263355,0.621808744398704,33.9149990081787,34.3800010681152,0.566168249851583,0.524407956852283,144.23999786377,0.54774710029806,2.19049721810051,0.307247328824311,0.743259272616096,2.22716010122474,0.0549152820108035,0.12815538327793,0,NA,NA,NA,7.53547854785479,2.8461042118149,1334352,9564,10.7673,-72.9321,0.0641114982578397
"135",116,"Caribe",6.44339622641509,1.24498119681141,0,NA,23,0,-27.7206804970179,0.913997924106389,0.900818886843634,-10.1819442675507,-0.0269645054441807,-0.000562757106317211,-0.337005607285804,33.7900009155273,34.2400016784668,0.567676866667058,0.528917822879469,154.680000305176,0.542363904812389,2.18806944700743,0.184559863187284,0.732935152906109,2.2256665784173,0.0645620606367262,0.117098250777727,6.44447766477242,0.693147920072079,1.25986130072536,0.467965513804062,11.8581235697941,3.72174482525717,559458,3597,10.7519,-72.8844,0.521739130434783
"136",117,"Caribe",5.70792079207921,1.18591727483133,0,NA,23,0,-29.0037195178562,0.874140987178503,0.856425429268111,-41.9915105357108,0.633423912861751,0.00199534703870203,0.215510153553944,33.7700004577637,34.25,0.574127491671659,0.525405540670068,154.66900177002,0.540606163394951,2.19929269114273,0.193542025373214,0.739906306784437,2.29072230163944,0.0631913393045805,0.139488224392858,0.395554512739182,0.775366604328156,NA,NA,9.26511627906977,3.4935093810244,530304,4315,10.7581,-72.8762,0.39198606271777
"137",118,"Caribe",4.81002087682672,1.01894608248623,-10.8371212121212,Inf,23,0,-28.8923351760012,0.855460046618815,0.904672054338371,-78.3189381182991,0.352569071364968,0.0044355251207128,-0.371184223056064,33.7900009155273,34.2999992370605,0.579448412232251,0.521188417784862,149.976000976562,0.539984730208727,2.20690162117746,0.243479051597482,0.734397931558395,2.17140560281332,0.0602717218267264,0.0988461975499335,10.1468744277954,0.877849400043488,NA,NA,9.12158054711246,3.65223652582853,420553,5009,10.7691,-72.8834,0.930957683741648
"138",119,"Caribe",3.76834944504117,0.891004151959642,0.414295276301637,0.0264220959089924,23,0,-32.345030042024,0.71213755395717,0.835193537026035,-0.225314039834485,0.122743349327006,0.000559866262993768,0.347884274138218,33.6800003051758,34.2400016784668,0.591041352382916,0.518311922114918,155.961006164551,0.533450322944152,2.25367673120154,0.102499919754372,0.62681404301902,2.45757550726927,0.086413211280409,0.0737752535326861,3.08316516876221,0.830085635185242,1.73205080756888,NA,8.25,3.20124256566015,2460065,9868,10.7656,-72.8349,0.209302325581395
"139",121,"Caribe",7.1170297029703,1.53296227760344,-0.861852231054009,5.94187174101364,23,0,-10.210045227133,0.482546672756876,0.0570644668354648,-28.0825916766886,0.592980156337647,0.0087466889523497,0.573151072283606,33.7000007629395,34.3499984741211,0.614956654991876,0.50452509996841,138.002005004883,0.527533843671529,2.26029670443114,0.215504538513544,0.705690652865428,2.99563485179419,0.0856381509309972,0.121847323632324,1.1338016346097,0.89845020249486,2.10018635852255,1.07705606996453,10.9319074639895,3.0164634168583,4435863,19323,10.7989,-72.8342,0.935097668557026
"140",120,"Caribe",7.33476394849785,1.56068320479859,-2.46286904753724,15.7906451966758,23,0,-19.3005503229858,0.575462512171373,0.575462512171371,-0.867943680785499,0.543325848812902,-0.000310172028719275,0.751422967283464,33.5,34.0900001525879,0.601290286935904,0.514550046860413,147.04299621582,0.527599453737443,2.2723265238362,0.150020285524676,0.699161808492187,2.62523016585444,0.0719161926369715,0.132450317309321,1.17901003360748,0.0309769827872515,1.41421356237309,NA,11.082285115304,3.16195272955194,1838964,10006,10.776,-72.8085,0.618661257606491
"141",130,"Caribe",8.02516390715076,1.66022610057104,-7.61735923976401,-0.0764532447036053,23,0,0.210938934517874,-0.418488307567245,-0.379572492326732,-1.38758455447039,0.82683066684258,-7.7971862905491e-05,-0.0961260025062343,33.0999984741211,33.8850002288818,0.154035214963769,1.37613280915189,130.779998779297,0.507767107580563,2.22847635048203,0.187891202821968,0.812910841714789,3.21746878917912,0.0848612440747987,0.0506848474512379,3.62713767137086,0.59788892789123,3.48040777069066,1.41521959456569,12.5428806869049,3.25324499697976,97701671,76752,10.866,-72.9791,0.213842067041241
"142",122,"Caribe",9.60861514472274,1.99866440359113,-13.971182430006,-0.163187436766847,23,0,0.234481755591171,0.575462512171141,0.575462512171404,-0.199886827831169,-0.252458801503226,8.6720481490069e-05,0.466342832311166,32.1199989318848,33.0299987792969,0.107788090946493,1.71961070613567,139.693995666504,0.480709569830903,2.1557661521543,0.123226278336782,0.73762103835,2.64629174997721,0.0937478115468949,0.0942311949232573,0.672492060700471,0.548567484988242,4.27172989421713,1.55203500422137,13.7838023248428,3.28759833576745,72112388,105116,10.9586,-72.9594,0.220735526281736
"143",56,"Caribe",11.2320829117999,3.91094411844634,-11.5469593833523,-0.685725451917139,22.9227963525836,0.0118447007737939,-2.63636821411289,0.83169238474035,0.156303669563636,-0.144019584052419,0.961231700592811,5.72995515941524e-06,-0.455883870715521,32.8899993896484,34.2299995422363,0.364606389977096,1.01605826887825,122.089996337891,0.492654764053795,2.50998020586328,0.191933620583206,0.616415002482322,2.46927435595534,0.103928729886204,0.085201278074266,0.600617541732956,0.555194247546124,3.65653410884203,0.584680647457959,13.9112482342441,2.82354277089916,152852289,92206,10.9735,-72.637,0.0807701467382344
"144",58,"Caribe",11.1400847254416,3.13655510341248,-6.92724864840639,-0.198563982922347,22.7749140893471,0.0192362046284692,-145.784626125892,0.606925213028854,0.561464629192994,-90.5670510455199,0.64670011121868,0.00482852739505662,0.747735154902527,32.8300018310547,34.4799995422363,0.392890895047604,1.0449292839554,122.279998779297,0.491295488242547,2.65222851376713,0.33364710455742,0.662863844584739,2.01945352487943,0.109646083751287,0.0562855728071231,0.201592648695051,0.588184979543382,2.66494793473847,0.778771042888583,14.5682260398131,2.84656947967586,54940579,57682,11.0685,-72.5548,0.121144177197989
"145",72,"Caribe",7.90893538154471,1.95157335722255,-1.29111257347731,0.0291174161672993,22.9465648854962,0.0098197691527022,-188.373624111497,0.832855675672058,-0.32870630975982,-1.72430490909478,0.588447227894939,0.000136510656080201,0.312947064460997,32.7999992370605,34.6500015258789,0.776867568031132,0.495827865820177,103.878997802734,0.480070041178472,2.80079607941608,0.380628721149577,0.666711199550559,3.94814914163906,0.0901854372837348,0.130601906308612,0.580140702276064,0.340938987785622,4.41041772085349,1.065600977562,10.622168953546,2.89287891948325,24631398,41191,11.1659,-72.5837,0.310348744746109
"146",73,"Caribe",6.5614262560778,1.35808377298629,0.209162386890572,0.965419069612935,23,0,-29.6402382563188,0.281744656807008,0.282852052706591,-82.3374768897673,0.558091315726823,0.0083400405275132,0.559283192008751,32.9900016784668,34.8899993896484,0.847189455769247,0.364351462930378,138.667997741699,0.51476196767485,2.32108976491502,0.209921765834561,0.61958325224828,2.00948611163382,0.0667180415368571,0.224317120547895,0.245270143059315,0.214877092589935,1.64372056066122,1.31156899768073,8.73424036281179,2.41274828542929,2705879,9913,11.1978,-72.8494,1.5342512908778
"147",71,"Caribe",7.10694839217835,1.544740041052,-19.0858746530719,-0.185093841507672,23,0,0.358879835407153,0.575462512171406,0.575462512171381,-24.934607370532,0.579403989878051,-0.00244681150705575,0.544263702491131,32.9199981689453,34.7799987792969,0.809674925524926,0.404902726989867,139.039993286133,0.507158178520266,2.27946798498909,0.118932119678962,0.696640251749376,1.99136799563582,0.0769538271386435,0.14811587786859,0.280979341055543,0.595673545466169,3.73467968608898,1.07154264314379,9.64028608277641,3.22199794198152,25636037,58604,11.175,-72.8781,1.57917893894767
"148",203,"Caribe",5.60697520015622,1.18609980288684,-1.90900540183169,-0.0130410812410124,22.9592684954281,0.00861306748519439,-47.7948620290042,0.646455759591889,0.330305536524629,-21.3520605832864,-0.317484201606918,0.00251277685818969,0.625433824368206,32.6599998474121,34.7999992370605,0.875449609640645,0.326159050477054,113.139999389648,0.505373753677813,2.36008971551787,0.282274626903159,0.712030312694996,2.16149180121159,0.0870866624468668,0.13009385800128,0.27924729282123,0.81203025348912,8.03281706764705,1.31467523549831,6.48058874420948,1.74208718070983,112312190,100453,11.3354,-72.9813,0.60605381538104
"149",54,"Caribe",1,Inf,0,NA,22.955223880597,0.00903186234287924,-1942.62691581919,0.575462512171372,0.575462512171372,-1103.32604001996,0.655692327525587,0.000179661750696834,0.666210184677087,31.3600006103516,33.0800018310547,0.880076974950613,0.342294705083673,14.8299999237061,0.569335270480353,1.56101857535504,0.563195204423001,0.492167200076901,8.0573672875086,0.0709525306976737,0.124654728989057,3.63164126532825,1.89263004188736,4.07211791148267,1.04908371722208,3.2,0.447213595499958,18597617,42130,12.0681,-71.1773,0.00160465349513589
"150",55,"Caribe",2.06138487680544,0.703212581941577,0,NA,22.9285714285714,0.011368400383209,-1992.30298710745,0.575462512171372,0.575462512171372,-1124.04867121078,0.659513102884339,1.74981660299577e-05,0.683087407124941,29.6499996185303,31.4699993133545,0.691189769064804,0.618373701889609,30.5600004196167,0.56800227082668,1.49890679794065,0.432353585548551,0.372591760878242,5.94206179614013,0.122106443029592,0.108463170148619,0.027377891043822,0.659770652651787,1.1422429675984,0.507037035243887,9.05857019810508,3.63626575535388,4126290,13258,12.0712,-71.2868,0.0117302052785924
"151",51,"Caribe",1.07878056142469,1.28670411859464,0,NA,22.952380952381,0.00935281598087441,-2069.67323767663,0.575462512171372,0.575462512171372,-1236.72304557034,0.654681404450027,0.000108124376975158,0.608658067782604,30.5980003356934,32.4700012207031,0.872688787657063,0.365497750783206,29.7999992370605,0.573579365334826,1.49449004035559,0.414881674193421,0.380331913958874,0.137111820667207,0.0993971014162463,0.146171057252083,0.0419697186909616,0.193622812628746,1.3035334186298,0.256330980590541,5.78861788617886,2.79144276390109,5814663,19022,12.1347,-71.2901,0.317409426098108
"152",50,"Caribe",1.90661314177055,0.693459482217447,0.323210985277992,0.0108816599672484,22.8913043478261,0.0137474205448613,-2098.23435966935,0.575462512171373,0.575462512171372,-1264.82677076217,0.65405980250468,0.000128190408485,0.628359003334921,30.6100006103516,32.5099983215332,0.860357848033993,0.388117608577629,33.439998626709,0.572864734827444,1.48492560844536,0.358708201686453,0.280053581549903,0.397512437045148,0.110729938020524,0.148075603676027,0.077076140170296,0.309483786424001,0.785812305873096,0.246656476849658,6.09159727479182,2.64888723488639,4147711,12798,12.1464,-71.3223,0.124243103834941
"153",201,"Caribe",1.71912125579402,0.702756044335431,0.0573091069327791,0.0319989400486143,22.9674796747967,0.00773872716576699,-2151.31479333087,0.575462512171372,0.575462512171373,-1372.50408859457,0.650521092043642,7.98291361168027e-05,0.706946847156612,31.0300006866455,33.0099983215332,0.787977981789103,0.509918171215993,37.0299987792969,0.575805897510524,1.48153873063264,0.509876378397357,0.454914033067998,4.7197124136783,0.105065715442634,0.101217516627247,0.0652718196582535,0.391811323878558,1.10444430453787,0.461600519456219,8.19237918215613,3.40239731986051,22499587,31606,12.202,-71.3641,0.114323530628283
"154",49,"Caribe",3.41645408163265,0.852659537348163,-0.0101245646095194,0.00558445801214846,22.8811881188119,0.014211711012373,-2151.25746336557,0.575462512171372,0.575462512171372,-1362.66920487124,0.651539654693889,0.000170702893848442,0.619838516040977,30.2900009155273,32.310001373291,0.679671204907013,0.670002933461934,37.6599998474121,0.576373933495116,1.46104562951565,0.427997812191758,0.311691116935011,3.42086038515481,0.0979192000206489,0.171090515085614,0.036770972093412,0.33644437810613,1.78430238116084,0.799656537127452,10.1992548193747,3.06758280302747,9618238,16231,12.1855,-71.4116,0.00716013546202225
"155",52,"Caribe",1.03143978072768,1.94239219212076,0,NA,22.9257142857143,0.0114548542530323,-2172.34214967867,0.575462512171372,0.575462512171372,-1467.8318277138,0.647763620157603,0.000604004241449345,0.608450050847397,31.0900001525879,33.1399993896484,0.928445046697296,0.277471153464591,42.4300003051758,0.578463125949001,1.47633437907273,0.661096632804237,0.581095086591214,6.36455651684091,0.10166748081841,0.0960356097348771,3.8275551519884,0.790330815225995,4.54269605802266,1.08527210629289,5.29697315819532,1.98675240498349,32598416,36994,12.2459,-71.4179,0.0122180987724807
"156",365,"NorAndina",5.13587921847247,1.06840531714784,-0.0191972755479881,-0.275122028145759,23,0,-293.822006760514,0.681085325654649,-0.247475360270083,-0.144812441427855,0.853604811009401,0.00123234642755278,0.0262151240867032,30.0819999694824,29.3899993896484,0.150631625317703,0.600003309552955,161.018005371094,0.384710222758154,1.19343370968106,0.264026304177669,0.611334249926817,3.22812616230856,0.0637376390173901,0.154084875647719,0.208017037715763,0.621860147764285,1.29734443484944,0.882525920636032,9.50352941176471,4.26265032159003,1006745,7020,6.72034,-73.2733,0.0234741784037559
"157",364,"NorAndina",2.54513274336283,0.749575412034429,0,NA,23,0,-89.8645196003623,0.304895546086098,0.317419353934941,-0.179299362187098,0.388423381758015,0.00192487707008423,0.116556677564514,33.2509998321533,32.8709991455078,0.0646808380016238,0.421307901816019,145.209994506836,0.380113303635457,1.33210936866141,0.27740247705304,0.293103979030119,1.89198388483821,0.0390003298555899,0.218601773453303,0,NA,NA,NA,7.13913043478261,2.87512143819193,1001607,5392,6.89745,-73.1947,0.00188501413760603
"158",363,"NorAndina",4.91914305459572,1.09836856930694,0,NA,23,0,-31.7424304250393,0.282528473452556,0.304680152991926,-19.6860793658762,0.604180252038973,0.00512843320448181,0.666140961248883,31.5020000457764,31.2900009155273,0.0195135622237788,0.994427639742126,117.268997192383,0.310361801430267,1.29357039712503,0.285874365890516,0.273730225876531,0.811770137222413,0.0409524733583294,0.278172371690221,0,NA,NA,NA,10.4318788958148,3.77362300741297,1286139,6275,6.90797,-73.1763,0
"159",366,"NorAndina",6.51650025385006,1.42973776551035,-0.0973176281063104,-1.55312660891656,22.7857142857143,0.0181710053243755,-263.524173195957,0.924072290695945,-0.00773482083954846,-0.0972315081169606,0.149507673001468,0.000142704243748173,0.788111634320682,32.6599998474121,32.0299987792969,0.115883499152294,0.569604251489946,160.410003662109,0.395798236061358,2.00964764330679,0.283349415589057,0.523888009476335,2.76112061068342,0.0644252909598613,0.210763732757977,0.115921172313392,1.08845542930067,1.10415903585927,1.08024469148091,11.6049517567814,2.96522529576829,5239211,19708,6.6597,-73.2698,0.120345385860766
"160",362,"NorAndina",5.73607748184019,1.21327185261525,0,NA,23,0,-10.5574140045386,0.272064130114021,0.335066846807579,-43.4964307483289,0.561956250659881,0.0101252262643995,0.53977517625815,30.9550006866455,30.7139991760254,0.0676983236055619,0.527384075882367,115.066999816895,0.320280892688936,1.29250152913775,0.361998531339354,0.331538330513281,1.33064182264033,0.0386110512834193,0.181432498410301,0.174925493076444,0.10695980116725,1.02986282467216,0.991555759107512,10.7062404870624,3.79768326660541,1468208,9174,6.90066,-73.1648,0
"161",358,"NorAndina",7.74324324324324,1.76469513529886,0.145348837209303,0.0439395299868861,23,0,-122.926593783418,0.829191733815818,0.59387318279284,-19.0192892797439,0.610527301863908,0.0235414801148527,0.662194492832041,29.6509996414185,29.1639999389648,0.114766383674183,0.454454159052919,113.547999572754,0.485772046839944,1.44767234054115,0.264561658373672,0.370243837410416,2.15051428498421,0.0431662157812583,0.270636792915912,0.237719123562177,0.453361451625824,0.749864757412595,0.0287902238588689,10.8835616438356,3.16556967466195,130035,3081,6.88741,-72.9976,0
"162",356,"NorAndina",5.03669724770642,1.04983242984166,0,NA,23,0,-1.21963597860097,0.117555106181497,0.583986651740983,0.458351766667933,-0.209076539632399,-0.00271186490027046,-0.229309337056896,29.9660007476807,30.1559993743896,0.217335134840885,0.377598300455631,124.481999206543,0.121871358184433,1.67147962930358,0.170520851506076,0.0730745985496397,0.775927380653066,0.0507137801374814,0.196810052614073,0,NA,NA,NA,11.2051282051282,3.66577351153825,93166,2351,7.08811,-73.1855,0.0769230769230769
"163",361,"NorAndina",2.28571428571429,0.724248396768688,0,NA,23,0,-14.0789619015055,0.306616374871476,0.366574775232818,-0.354279001494441,0.0334314996841416,0.00132608064780836,0.37757528011972,27.8059993743896,28.096000289917,0.42253917592287,0.261569874016392,124.648001098633,0.0961807460894348,1.75990779283672,0.182426694442991,0.0279442807521023,0.589384406101188,0.0513431850964622,0.205642201328988,0.740882858633995,0.949402978022893,1.71837721400988,0.745800139823672,7.57142857142857,3.41840733907889,211550,2932,7.0983,-73.1872,0
"164",359,"NorAndina",5.76363636363636,1.21722859106755,0,NA,23,0,2.041038491279,0.430747816180734,0.335660698076504,-0.119805205638428,0.519439676460915,-0.00110016311844425,-0.0859042169797379,29.8600006103516,30.0400009155273,0.299895322327191,0.30871416325467,119.839996337891,0.154231444454912,1.43662496259815,0.196064502110999,0.196604929503431,0.565357668816304,0.045993335400523,0.228429529128212,0,NA,NA,NA,11.8058252427184,3.09033360857655,98578,2165,7.08565,-73.1479,0.138888888888889
"165",360,"NorAndina",11.8341049382716,4.73786364654077,-1.57684323022873,-0.0742848698862071,22.875,0.0149318043948409,-7.10132144673103,0.0542323929225496,0.734080620866093,-0.504548906024843,0.433344512527178,0.000636833311706471,0.769743673947033,30.5970003128052,30.8199996948242,0.101482567775331,0.693455864425893,122.253000640869,0.227348011431397,1.39118840316954,0.030756401883146,0.190086701120192,0.467588435696393,0.0368447884927257,0.263607757591566,0.130856350064278,0.477949261665344,NA,NA,14.403008709422,2.10686534696855,1143070,9091,7.13806,-73.1426,0.0298013245033113
"166",370,"NorAndina",12.7663340843257,3.88465099644378,-0.0435703472656073,0.0331305942981606,23,0,-31.1207125396821,0.682813526270641,0.316240421113112,-23.4480441199975,0.58975895844609,0.00188478828440041,0.571266701442892,32.560001373291,32.5099983215332,0.0364659599919686,1.12938683560086,167.498004150391,0.268050493915862,1.51588782599462,0.122441237515343,0.158551966233305,0.983173748813687,0.0697329273039504,0.237074581883095,2.91153209076987,0.490840540991889,1.17829259392905,0.127680063709143,15.8716789769595,2.23756232361462,8260063,32912,7.22456,-73.2391,0.138642059694691
"167",373,"NorAndina",4.7,0.97864984568114,0,0,23,0,-128.453387467869,0.575462512171372,0.575462512171372,-0.554910996533488,0.150167687579661,1.24506430654645e-05,-0.254815173120043,33.3880004882812,33.1720001220703,0.150559835105687,0.437404163671011,209.977996826172,0.368662927957978,1.57738952867799,0.068089977192046,0.0808107228251528,1.72558767188242,0.069591022367679,0.467725752891468,1.3365179002285,0.376320352156957,1.17286773791443,0.321008961293053,10.7567567567568,4.0334587313226,114878,2650,7.26672,-73.2525,0.260162601626016
"168",371,"NorAndina",11.3096646942801,3.26579191058555,0.252083333333333,Inf,23,0,-151.780002755175,0.575462512171373,0.575462512171372,0.775828030850554,-0.206090637638387,-3.9664807077088e-06,-0.471557989160924,28.8600006103516,29.3400001525879,0.393950663537277,0.383232525646645,150.338999938965,0.257065874356596,1.39733599304653,0.0291994294332319,0.130002845518996,0.180448475236167,0.0776592208176344,0.293544571816505,0.385101507107417,0.420285284519196,1.34524284252515,0.0432695434985363,14.5296523517382,2.25424010355303,446916,4171,7.25022,-73.1867,0.721174004192872
